여보세요.누나 어디야?,사랑은 유지하는 게 중요한데 대단하네요.
근데 바쁜 거 같은데?일하는데 괜히 방해하는 거 아닌가. 그냥 가죠 어머니.,당신을 소중하게 생각하세요.
버튼이 안 보여서 힘들어요..힘들겠지. 답답하지 않아? 꽤 답답할 거 같은데.,그러게요. 나들이 가고 싶어요.
왜? 무슨 일이야?서원이랑 계약 상의 좀.. 옷 꼴이 그게 뭐야?,솔직한 마음으로 다가가보세요.
내가 묻는 말에 솔직하게 얘기해. 돈이니 경력이니 그런 게 중요한 게 아냐 임마. 네,자연스러운 현상이에요.
그래서 내일 출근을 하는 거야 마는 거야 저 비서씨는?올걸?,더 생각이 나셨군요.
미친 것도 아니고 안 미친 것도 아니고 선이 간당간당한가?네? ,뭐든 흔적이 남죠.
대표님~~어? 퇴근들 안했어요?,늦지 않았어요.
야 진정해..어떻게 된거야 뭐야 도대체?! 저 인간이 여기 왜 와서 노래를 해? 니들은 왜 온 거야?!! 누가 니들한테 연락했어?,먼저 생활패턴을 살펴 보세요.
작가님 안녕하세요.아 네. 오랜만입니다. 대표는 어디 갔나요?,갖고 노는 애들 제일 싫어요.
어르신 전화 한통만 쓸 수 있을까요?들고 다니는 전화 없어?,마음에 간직하세요.
저기..선생님..예?,기다리는 전화가 있나봐요.
혹시.. 대표 스토커 아닐까?스토커..?,증오는 부메랑이 되어 돌아올 거예요.
날 얼려버린대 이런 미친 놈이..티 내지 말고 당분간 조용히 있어야겠는데요.,결혼에는 확신이 필요하죠.
그 표정은 또 뭐야? 저만 덜 떨어진 사람이 아니라는 게 증명 되서 기쁜 표정이예요.,손길이 가서 더 애정이 생길 것 같아요.
어 아직..오늘은 그냥 퇴근해도 되겠는데.,대다수의 사람들이 지나간 후에 깨닫고는 한답니다.
지칠 때도 되지 않았나? 나한테 지금까지 지적 안 받고 통과된 게 있었어?아니요,울어도 돼요.
있어요! 잘 할 수 있어요! 선생님이 나중에 절 쓰고 싶어서 안달복달이 나실 정도로 완벽한 프로 비서가 된다니까요! 라고 그랬잖아. 근데 이제 와서 그걸 제가 어떻게 알아요.. 라고 하면 난 어떡해? 시간이 좀 더 지나면 맞출 수 있을 거 같은..,극복하거나 이별하거나 둘 중 하나죠.
거 습관이야? 맨날 문틈에 손을 집어넣어?뭐가 막히신 건지 저도 아이디어를 좀 생각해볼께요! 원래 비서가 같이 회의도 하고 그러는 거 아닌가요? 저한테도 얘기 해주세요. 그럼 어떻게든 해결책을 생각해서..,시간을 되돌릴 수 없어요.
벌써 퇴근한거예요? 뭐라구요? 나흘 동안 계속 쫓겨나고.. 지금 안 간지 또 며칠 됐다고? 일주일을 쉬어요?못 오게 하셔서요..,남들이 안 하는 걸 도전해보세요.
없을 때 살짝 들어가서 다 뒤져봐요. 수면제 같은 거 나올 거야.수면제요? 수면제도 드세요..?,멍청하지 않아요.
어머 이사님..? 여기 웬일이세요?아 부산에 건설회사 컨설팅 중이라서.. 세미나 있나?,많이 힘들어하지 마요.
아까 그냥 끊어서 미안해요. 일이 생겨서. 작가님 마지막으로 본 게 언제예요?이틀전이요.. 갔더니 바로 퇴근하라 그러셔서..,어흥!! 호랑이보다 무섭나요?
얌마 너 갑자기 이러니까 야 이거 약간 당황스러운데?뭘.. 저녁 비싸게 얻어먹어서 미안해서 그래.,그 중에 낫다 생각하고 사는 거죠.
여보세요? 네 선생님!자는 거 같아서 바로 끊었는데.,아침에 두근거리겠어요.
이 시간에 오라 그래서 엄청 짜증났겠네.아니요.,그 시간들이 중요하죠.
누워봐요.네?,제가 있잖아요.
누우라니까?아니요 앉아서도 잘 들리는데요.,그럼 더할 나위 없겠지요.
엄마야 누구야?아,말씀해보세요.
네 왜저기 여기 드나드는 아가씨 있죠? 비선가.. 그 아가씨가 좀 전에 계단에서 굴러갖고 많이 다쳤는데..,지금도 늦지 않았어요.
어??? 코가 왜..,한번 웃고 잊어버리세요.
뭐하고 있어?하 씨.. 전화기를 어디다 숨겨놨는지 찾을 수가 없잖아.,필요한 게 있으신가봐요.
저 그럼 월요일에 출근하면 되나요?내일부터 나와요.,정말 사랑한다면 다시 만나보세요.
쟤 봐. 코가 부러지고서도 좋다네.미련하다 그랬잖아. ,인상이 달라 보일 거예요.
재밌는 얘기 해줄까? 나 부산 가서 그 인간 만났다?그 인간.. 선배? ,얼른 뚫어보아요.
여보세요.또 도미노하고 있죠?,충분한 대화를 나눠보세요.
밟아버리라고 당장.제가요? 제가 어떻게,엄청 놀랐겠네요.
월급을 누가 주는데 누구 말을 들어?아니 저.. 저번에 대표님이.. 선생님은 출판사 소속이니까 저도 출판사 소속이나 마찬가지라고..,더 웃으면서 대해보세요.
저렇게까지 했으니 앞으로 내 말은 안 듣겠네. 아주 길 잘 들여~스파이짓 시킬 생각 마. 어디 남의 비서를 데려다~,저는 위기 조차 없네요.
근데 왜 진짜 안 잘라? 왜 자꾸 자르라 그래?,당신은 누구보다 소중한 사람이에요.
이거 봐.. 이런다니까..뭐가..?,소주 한 잔.
아..병원에 가보는 게 나을 거 같은데,돈을 모아 땅을 사세요.
회사 재산? 회사 재산이라서 지금 니가 열 내는거냐? 니들 무슨 사이야?뭐..?,직접 물어보세요.
거기다 놔둬요.네…,체력에 따라 다를 것 같아요.
왜 계속 뭐 마려운 표정을 짓고 있어? 뭔데 또?선생님.. 잊어버리셨죠?,마음이 허전한가봐요.
좀 어때?아까 5분만 늦게 왔으면 나 진짜 죽었을지도 몰라. ,패션으로 멋질 것 같아요.
뭐라 그래 선배?어? 아니 뭐. 아 말도 안되는 헛소리에.. 과대망상 중증이야.,안 준 것보다 낫죠.
야 인공호흡이 위급 시에 항상 하는 게 아니었어..뭐?,마스크 착용 하시고 외출하세요.
아니 내가 깜빡한 게 있어서. 부탁할 게 있는데..네? 안되는데.. 저 선생님 말만 듣기로 했거든요. 안그럼 저 또 잘리는데요.,상대를 헷갈리게 하는 건 좋지 않아요.
매니저님~ 여기 웬일이세요? 지나가다 커피 하나 살라고 아버지가 한다는 커피숍이 여기,건강 생각해서 챙겨드세요.
이게 뭐야? 할머니 이거 뭐야? 할머니가 쓴거야?어 니네 작가 선생이 전화 왔었다.,잠시 쉬어도 괜찮아요.
오래 기다리셨어요? 갑자기 준비하느라고.. 근데 어디를 가는데요?점잖은 옷 입으란 말 못 들었나?,회사와 자신에 대해서 더 공부해서 자신감을 가져보세요.
장례식장이요?!문상 가야 되서 점잖은 옷 입으랬더니. ,많이 지쳤나봐요.
그 차림으로 들어갔단 사람들한테 돌 맞겠는데. 끝나면 전화할테니까 근처 어디 가 있어요.아 네 ,따로 신경쓰이는 부분이 없다면 괜찮아요.
네 대표님. 언제쯤 와? ,힘들 때네요.
미끄러져서 넘어졌는데.. 목이 완전히 어떻게 됐나봐.. 꼼짝을 못하겠어.어머 어떡해요?,기다리는 동안 많은 생각이 들었겠네요.
아 왜요 못 만났어요?아니요 그게 아니라,짜장면은 혼자 먹어도 맛있어요
건드리지 마!! 뭘 건드려?,많이 힘들텐데 저에게 말해보세요.
여섯 시간도 더 기다렸다구요~기다리는 거 말고 다른 방법은 생각이 안 났어? 안 오면 무슨 대책을 세우던지..,드세요!
죄송해요~소용없어. 난 사과 안 받아.,좋아요!
선생님 다 찍었어요.꼼꼼하게 다?,소비 조절을 못하면 없애는 것도 방법이 될 거예요.
돌리지 마 고개 돌리지 말라고 똑바로 안 서?일부러 세게 뿌리는 거죠 지금!! ,다음에는 픽서를 사용해보세요.
왜 웃어?누워서 꼼짝 못하니까 좋으네. 멀쩡했으면 벌써 발차기를 날렸을 거 아냐.,귀여운 사람이 말해서 그래요.
인생 참~ 힘들게 살어. 애초에 잘 잡으면 될 걸 굳이 놓쳐서 이 고생을 하고. 애초에 점잖은 옷이라고 하면 색깔도 점잖아야 되지 않을까 한번만 생각해보면 될걸 굳이 핑크색을 입고 와서 그 고생을 하고.그래서 제가 뭐라 안 그러잖아요~ 다 제가 감수하잖아요 뭐~,안전 운전 하세요.
왜 따라다니세요? 사줄 것도 아니시면서.심심해서. 이거 어때? 잘 어울리겠는데?,괜찮아지고 있어 다행이에요.
내가 사주는 거야 이거. 분명히. 근데 나 그 옷은 싫은데.네?,목표는 있으면 좋겠지만 없다고 미리 걱정할 필요 없어요. 생길 거예요.
바지는 이거. 이거 좋다.하~ ,사랑은 유지하는 게 중요한데 대단하네요.
매니저 오면 이제 또 어디로 가요?비밀이야.,더 많아도 괜찮아요.
또 때릴려구 오셨나봐요. 어떡해요?하.. 성가셔 죽겠네 진짜..,상종하지마세요.
말해 봐. 무서워서 숨은 거야~ 비서랑 재미 보고 있었던 거야~? 뭐가 진실이야? 뭐가 진실이라도 웃기는거야 임마~별로 할 말도 없는 거면 가죠 이제.,들어드릴게요.
또 한판 뜨자고요?아니.,생각을 떨치기 쉽지 않죠.
때릴려구 오신 거 아닌가봐요? 전 또~심부름 좀 해.,잘 골라보세요.
네~? 아니 용서 한다는데 굳이 그런 말을 왜 해요~?화해하면 계속 또 저 얼굴 봐야 되잖아. 안돼. 귀찮아.,없애는 게 아니라 무덤덤해지는 걸 거예요.
일이 있어서 비행기 시간을 한시간 늦췄어. 회의 5시로 잡아. 응 응..저기,사람 속을 모를 때가 있어요.
이건 여기 둔다. 감시 좀 그만 해. 여기서까지.감시 계속 해야겠어. 취재 많다 그래서 섭외해줬더니 어째 놀러만 다니는 거 같다.,꾸준히 약 먹고 치료해보세요.
정신이 없어서 대표님 옷 챙겨달라 그랬는데 깜빡했잖아요.와.. 이거 다.. 와.. ,적금 들 수 있으면 드는 게 좋죠.
하여튼 그때 겨우겨우 추슬러서 책 내고 그게 근데 또 잘 되서 갑자기 스타작가 되고.. 뭐.. 대표님이 친구 하나 살린거죠 완전.선생님 그러신 동안 가족들은 뭘..,조금 기다리면 풀릴 거예요
오늘 오긴 오는 거 맞아요?전화 왔었다니까. 저녁 전엔 올꺼래드라.,제자리 지키는게 제일 힘들죠.
분명히 얘기했었어. 이번 달에 촬영 있을꺼라고.난 분명히 안한다고 했었고.,더 많은 시간이 흐를 거예요.
이럴려구 제주도에서 밑밥 깔고..무슨 밑밥?,핸드폰 만지지 마세요.
저기..아 네. ,어떤 심리일까요.
어디로 갈까?네? 어딜 가요..?,경제적으로 도움이 되겠네요.
방송이 문제지 작가님 걱정은 안하셔도 될 꺼 같은데요. 비서가 옆에 붙어있는데 무슨 급한 일 생기면 전화하겠죠. 걱정 마세요~내가 그렇게 못된 사람이야?,생각처럼 잘 안되죠.
내려.어디로 가실려구요?,먹으면서 다이어트 하는 분들 진짜 엄청 대단한 분들이에요.
뭐야? 저도 가요. ,타이밍이 안 맞았나봐요.
커피 드실래요?살다살다 별 거지같은 경우를 다 보겠네 그치? 상사가 무슨 사정이 생겨서 잠적을 하는데 말야.. 꼭 비서 출퇴근 가능한 지역으로 골라서 잠적을 해야 한다 이게 말이 된다고 생각해?,금방 나아졌다니 다행이네요.
벌써 일 시작하시게요?부를 때까지는 와서 얼쩡거리지 마. 내가 필요하면 부를거야. ,감기 조심하세요.
방송 일자는 절대 바꿀 수 없다구 하구요 일단 분량을 좀 줄이는 쪽으로 아 근데 담당 작가가 작가님 출연 안하시는 거면 조금도 줄 수 없다고 계속 그러나봐요 어떡해요 홍보 다 때려놓고~피디보고 나한테 전화 좀 해달라 그래. 촬영이 언제 끝나지?,전역해서 더 좋은 사람 만날 수 있을 거예요.
어머 안녕하세요.오늘은 좀 한가하네. ,자신을 비난하지 마세요.
그 친군 어디 가서 글 쓰는 거냐? 그 좋은 작업실을 놔두고 왜?저 피해서 도망갔어요.,마음 고생 많았어요.
저녁 저랑 같이 드시면 좋은데~차려놓고 기다린다는데 어째?,이제라도 속박에서 벗어나 자신을 돌보길 바랄게요.
대표님 퇴근 안하.. 어머 뭐하세요?정리를 해야지 해야지 하군 계속 미뤄서. 도저히 안되겠어.,꿈은 현실의 반대래요.
뭔데 집어던져?어디서 나타나 갑자기?,안타깝게 생각해요.
일하기 힘들지 않아요..?네? ,성공적으로 마치길 바랄게요.
왜 이렇게 늦으셨어요?짐 좀 챙겨 오느라고.,눈을 크게 뜨고 잘 찾아보세요.
기분이 안 좋아 보이시던데요. 진짜 손해 많이 보셨나봐요~,타임머신이 생길 때까지 기다려봐요.
어 괜찮으세요?!아직 안 갔어?,그 끝에는 아쉬움이 없을 거예요.
집으로 가?네?,스스로 비난하지 마요.
제가 영화를 오늘 보기로 해서..이 늦은 시간에?,지극히 평범하면서 지극히 특별하죠.
왜 택시를 안 타시구 나 없으면 버스 탈 거 아니었어? 택시 타고 싶어?,최신 영화 추천해드립니다.
몇 정거장이나 가야 돼?일곱 정거장이요. 어후 갑자기 처음 봤을 때랑 비슷하세요.,정리되길.
괜찮은 거 같애 애가. 지능적인 느낌은 없는데미련함으로 승부한다니까.,진짜 모르는 걸 수도 있어요.
나한테 배운 게 조금이라도 있으면 어디가서든 전보단 나을테고.떠난다니?,좋은 일이 생길 거예요.
왜 같이 안 오셨어요? 대표님 혼자 오시던데스캔들 날 일 있어? 아침에 같이 출근하게,예비 부자님 파이팅!
이리 와봐.네?,현실적인 문제가 중요할 때가 있죠.
제가 해요~ 좀 가 계세요~ 붙지 좀 마세요 제발~지금 버럭거려 나한테? 미친 거 아냐?,원하는 곳에 취직할 수 있을 거예요.
어 안녕하세요~어 가셨나? ,연락할 때 말투 자체가 다르죠.
눈 똑바로 뜨고 다녀 임마.허 어제는 끌어안고 오늘은 노려보고.. 맞추기 힘드네요.,잘 견디고 있길 바랄게요.
어떻게 두 분이서책 물어보고 있었다. 이번엔 울릉도가 배경이라며.,그렇게 해요.
할아버지가 무슨 얘기 하셨어?책 내용 궁금해하시던데.,힘들 때네요.
일루 와봐.네? ,사랑은 때론 잔인하죠.
그 시놉은 좀 별루라서 버렸구요좀 별루 정도가 아니지. 실현 가능성 없는 쓰레기지.,로맨틱하네요.
이사가 나한테서 영원히 떨어질 수 있는 법? 이걸 작가가 짜라 그랬다고요? 아니 그.. 저 연습하라고.. 제가 시놉을 한번도 안 짜봐서..,반복되면 습관이 됩니다.
뭐야 이거? 뭐가~?,많은 변화가 있었지만 긍정적인 변화이길 바랍니다.
